NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
0.9985280632972717,0.997691810131073,0.9978384971618652,0.9981556534767151,0.9984044432640076,0.9986779689788818,0.9989209771156311,0.9986057281494141,0.9974333643913269,0.9963921308517456,0.9963327646255493,0.999845027923584,0.9994863271713257,0.9560357928276062,0.027615463361144066,0.9865291118621826,0.41608309745788574,0.9841901659965515,0.6028993129730225,0.983436107635498,0.6129441857337952,0.9599713683128357,0.5549557209014893,0.9965876340866089,0.9967638254165649,0.369465708732605,0.008147090673446655,0.20196101069450378,0.03765970095992088,0.33867546916007996,0.07062084972858429,0.24127107858657837,0.061255645006895065
0.9950134754180908,0.9922390580177307,0.9913874864578247,0.9934201836585999,0.9954195022583008,0.9964849352836609,0.9974555969238281,0.9941717386245728,0.9943426847457886,0.9914289712905884,0.9923394918441772,0.9997406601905823,0.999384880065918,0.9286380410194397,0.02651631273329258,0.9703043103218079,0.39289379119873047,0.9715235829353333,0.5715330839157104,0.971168041229248,0.582310676574707,0.9351235628128052,0.52524733543396,0.9967938661575317,0.9969784021377563,0.33916160464286804,0.007974323816597462,0.23355405032634735,0.045321762561798096,0.3538494408130646,0.07777544856071472,0.26585301756858826,0.07133892178535461
0.9924299120903015,0.9885841608047485,0.9864354729652405,0.9907745122909546,0.9932892918586731,0.9944683909416199,0.9963415265083313,0.9904958009719849,0.9904592037200928,0.9874523282051086,0.9878011345863342,0.9996622800827026,0.9992309808731079,0.8887500762939453,0.024106642231345177,0.942067563533783,0.35513758659362793,0.9485955238342285,0.5175024271011353,0.9485288262367249,0.5274086594581604,0.8950127363204956,0.4756132662296295,0.9969251155853271,0.9971325993537903,0.30598995089530945,0.007246889639645815,0.22014442086219788,0.04196849465370178,0.33511683344841003,0.07227291166782379,0.25152724981307983,0.06671805679798126
0.9914901852607727,0.9879056811332703,0.9853396415710449,0.9904400706291199,0.9928096532821655,0.9938528537750244,0.9960147142410278,0.9899178147315979,0.9889741539955139,0.986364483833313,0.9859095811843872,0.9996347427368164,0.999148964881897,0.8703102469444275,0.021899549290537834,0.9179072976112366,0.3206915855407715,0.9283092021942139,0.4680939018726349,0.9284040331840515,0.4771293103694916,0.860140860080719,0.43038398027420044,0.9970954060554504,0.9973104596138,0.28103378415107727,0.006852124352008104,0.2417524755001068,0.04126286134123802,0.35011428594589233,0.0710446760058403,0.2717028558254242,0.06601535528898239
0.9901441931724548,0.9869276881217957,0.9838452339172363,0.9899569153785706,0.9920690655708313,0.9929324984550476,0.9955648183822632,0.9891086220741272,0.9868596792221069,0.9849192500114441,0.983474850654602,0.9995954632759094,0.9990110397338867,0.8464023470878601,0.020044906064867973,0.8824406862258911,0.2900814712047577,0.8960157036781311,0.42423152923583984,0.8959748148918152,0.4324433505535126,0.8140771389007568,0.3900747299194336,0.9971806406974792,0.9974402189254761,0.26309525966644287,0.006847230717539787,0.26076173782348633,0.0405580960214138,0.36620569229125977,0.06975369900465012,0.2897022068500519,0.0643443763256073
0.9889535307884216,0.9859537482261658,0.9823209047317505,0.9894514679908752,0.9914554357528687,0.9921712875366211,0.995235800743103,0.9883325099945068,0.9852967262268066,0.9833381772041321,0.9811133742332458,0.9995527267456055,0.9988847970962524,0.8129591941833496,0.01832636445760727,0.831445038318634,0.26212602853775024,0.847464919090271,0.3837907314300537,0.8468369841575623,0.39119938015937805,0.7574092149734497,0.3529013991355896,0.9972748756408691,0.9975780844688416,0.24347978830337524,0.006562512367963791,0.2630839943885803,0.038072213530540466,0.3723967969417572,0.06649822741746902,0.2922554016113281,0.06033870205283165
0.9884657859802246,0.9854241013526917,0.9812842607498169,0.9892323017120361,0.9912238717079163,0.991787850856781,0.995147168636322,0.9877701997756958,0.9844745397567749,0.9824917316436768,0.9799871444702148,0.9995245337486267,0.9988208413124084,0.7775302529335022,0.017034215852618217,0.7771474123001099,0.23816198110580444,0.7924791574478149,0.34916818141937256,0.7912135720252991,0.3558342158794403,0.6993676424026489,0.32091233134269714,0.9972840547561646,0.9976796507835388,0.22440260648727417,0.00618749251589179,0.25199416279792786,0.03487355634570122,0.3620714247226715,0.06146515533328056,0.2817477881908417,0.055269237607717514
0.9890028834342957,0.9860823750495911,0.9820439219474792,0.9897471070289612,0.9916588068008423,0.9921729564666748,0.9953869581222534,0.9882640242576599,0.9849862456321716,0.9832437038421631,0.9808259606361389,0.9995048642158508,0.9988086819648743,0.7583218812942505,0.016110729426145554,0.7398098111152649,0.21766164898872375,0.7527999877929688,0.3201468288898468,0.7503080368041992,0.326128751039505,0.6546964645385742,0.29418280720710754,0.9973282814025879,0.9978033900260925,0.21068881452083588,0.005938680376857519,0.24433735013008118,0.03214850649237633,0.3569508492946625,0.057282861322164536,0.2765754759311676,0.050970613956451416
0.9900385737419128,0.9873542189598083,0.9837051033973694,0.9906834959983826,0.9924263954162598,0.9929038882255554,0.9958096146583557,0.989318311214447,0.9863045811653137,0.9847413301467896,0.9825570583343506,0.999531626701355,0.9988873600959778,0.772240400314331,0.018261274322867393,0.7508588433265686,0.21985699236392975,0.7593803405761719,0.3266483545303345,0.7555340528488159,0.3322330117225647,0.6569958925247192,0.2993782162666321,0.997410774230957,0.9979350566864014,0.22961334884166718,0.006052783690392971,0.27302438020706177,0.03089001029729843,0.3921390175819397,0.05617418512701988,0.3149176239967346,0.049774814397096634
0.9909231066703796,0.9883951544761658,0.9851044416427612,0.9914512038230896,0.9930527806282043,0.9935184121131897,0.996150016784668,0.9901581406593323,0.9872750043869019,0.9858612418174744,0.9838675856590271,0.9995467662811279,0.9989168047904968,0.7850415706634521,0.01927926205098629,0.7600354552268982,0.2158115804195404,0.7636734843254089,0.32694220542907715,0.7580670118331909,0.33224478363990784,0.6568555235862732,0.29882490634918213,0.9973884224891663,0.9979851841926575,0.25501006841659546,0.006118875462561846,0.3020928204059601,0.029883334413170815,0.42670729756355286,0.05635702610015869,0.35232576727867126,0.04912073165178299
0.991740345954895,0.9893555641174316,0.9864171147346497,0.9921619892120361,0.9936169981956482,0.9940814971923828,0.9964519143104553,0.9909411072731018,0.9880942702293396,0.9868338704109192,0.9849920868873596,0.9995668530464172,0.998930037021637,0.7987539768218994,0.01961631514132023,0.7713468074798584,0.20718441903591156,0.7705721855163574,0.3222733736038208,0.7632526159286499,0.32755932211875916,0.6612967252731323,0.2943434417247772,0.9974234700202942,0.998048722743988,0.28463903069496155,0.0061906687915325165,0.3344806432723999,0.029408717527985573,0.46370095014572144,0.05793327838182449,0.3932459056377411,0.05007917806506157
0.9924643635749817,0.9901944398880005,0.9875913858413696,0.9927870035171509,0.9941008687019348,0.9945778846740723,0.9967060089111328,0.9916353821754456,0.9887162446975708,0.9876024723052979,0.9858545660972595,0.9995880722999573,0.9989097118377686,0.8120224475860596,0.0188617967069149,0.7802754044532776,0.1926012635231018,0.7742360234260559,0.30617403984069824,0.7646026015281677,0.3113393783569336,0.6612827777862549,0.27982133626937866,0.9975115060806274,0.9981226325035095,0.31058385968208313,0.006040138658136129,0.35814061760902405,0.02846488170325756,0.49618101119995117,0.059046223759651184,0.4283525347709656,0.050516728311777115
0.9931154251098633,0.9909539818763733,0.9886470437049866,0.993348240852356,0.9945428371429443,0.9950264096260071,0.9969401359558105,0.9922471046447754,0.9892987012863159,0.9882553219795227,0.9866048097610474,0.9996076226234436,0.9988962411880493,0.8247762322425842,0.018447447568178177,0.7895709276199341,0.18185628950595856,0.7786381840705872,0.2961430549621582,0.7668808698654175,0.3011852204799652,0.6630804538726807,0.27079877257347107,0.9975873231887817,0.9981865286827087,0.33965635299682617,0.006093030795454979,0.38161659240722656,0.02817198634147644,0.5252711176872253,0.06188718229532242,0.4610172510147095,0.05230829119682312
0.9937081933021545,0.9916515350341797,0.9896109700202942,0.9938660860061646,0.9949488639831543,0.9954351782798767,0.9971550107002258,0.9928156733512878,0.9898399114608765,0.9889011383056641,0.9873278737068176,0.9996277093887329,0.9988868832588196,0.8369207382202148,0.018087370321154594,0.8001934885978699,0.17293065786361694,0.785530149936676,0.2888581454753876,0.7722637057304382,0.29385945200920105,0.6688833236694336,0.26432812213897705,0.9976580739021301,0.9982417821884155,0.3706909716129303,0.006170094013214111,0.40923741459846497,0.02816326729953289,0.5551965832710266,0.06514804810285568,0.4954085052013397,0.05480293929576874
0.9942535758018494,0.9923049211502075,0.9904999732971191,0.9943538904190063,0.9953277707099915,0.9958104491233826,0.9973552227020264,0.9933585524559021,0.9903555512428284,0.9895538091659546,0.9880457520484924,0.9996474981307983,0.9988753795623779,0.8483619689941406,0.017726125195622444,0.8104389905929565,0.16359135508537292,0.7926469445228577,0.27974528074264526,0.7781924605369568,0.2846633791923523,0.6752265691757202,0.2561013698577881,0.9977359175682068,0.9982966780662537,0.39930421113967896,0.006200607866048813,0.436676949262619,0.02816859818994999,0.5835217833518982,0.06822817027568817,0.5279393196105957,0.05703912302851677
0.9947273135185242,0.9928579926490784,0.9912604093551636,0.9947705268859863,0.9956492781639099,0.996130645275116,0.9975243806838989,0.993800699710846,0.9907270669937134,0.9900974035263062,0.9886355400085449,0.9996646046638489,0.9988689422607422,0.8563559651374817,0.017383793368935585,0.8153421878814697,0.15461599826812744,0.7935228943824768,0.2694548964500427,0.7773500084877014,0.27412912249565125,0.6726308465003967,0.24650223553180695,0.997806966304779,0.9983499050140381,0.4166622459888458,0.0061359829269349575,0.4528261125087738,0.027533842250704765,0.6028170585632324,0.06896631419658661,0.5507296919822693,0.05719480291008949
