NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
-0.1551579385995865,-0.1830982267856598,-0.18328861892223358,-0.18320231139659882,-0.16098660230636597,-0.16127005219459534,-0.1613573133945465,-0.25029653310775757,-0.14744748175144196,-0.17094743251800537,-0.14233411848545074,-0.2669351100921631,-0.06221973896026611,-0.32916587591171265,-0.06428065150976181,-0.35407161712646484,-0.16350719332695007,-0.395323783159256,-0.18050828576087952,-0.38332971930503845,-0.2074548602104187,-0.35078099370002747,-0.1782471090555191,-0.06599744409322739,0.06580088287591934,-0.04880596697330475,0.035195622593164444,0.008649800904095173,0.1329037994146347,0.008395176380872726,0.1417989879846573,-0.05800993740558624,0.09678453207015991
-0.20985765755176544,-0.24181804060935974,-0.24201545119285583,-0.24190941452980042,-0.2194329798221588,-0.21972282230854034,-0.21985504031181335,-0.31722208857536316,-0.21329756081104279,-0.22697573900222778,-0.19804902374744415,-0.3216295838356018,-0.12912431359291077,-0.3781614303588867,-0.12983214855194092,-0.3862444758415222,-0.22899861633777618,-0.42471298575401306,-0.24962368607521057,-0.4159294068813324,-0.27115538716316223,-0.3835207521915436,-0.2420860230922699,-0.05871925503015518,0.05845902860164642,0.019914451986551285,0.08997809886932373,0.11315543949604034,0.14078213274478912,0.1160016655921936,0.1708218902349472,0.022365590557456017,0.19356465339660645
-0.1686059534549713,-0.19417446851730347,-0.19436633586883545,-0.1943327784538269,-0.16921009123325348,-0.1694670468568802,-0.16954995691776276,-0.2658842206001282,-0.14290553331375122,-0.18246135115623474,-0.15047107636928558,-0.28729575872421265,-0.06011552736163139,-0.3587000370025635,-0.06285680830478668,-0.3672983646392822,-0.17027318477630615,-0.40646541118621826,-0.18851156532764435,-0.39373862743377686,-0.20956774055957794,-0.36305955052375793,-0.18362544476985931,-0.06343365460634232,0.06316380202770233,0.017400449141860008,0.1108538806438446,0.09191205352544785,0.20395073294639587,0.09486252814531326,0.21458421647548676,0.01558622345328331,0.15849347412586212
-0.16494011878967285,-0.18224674463272095,-0.18244735896587372,-0.18246030807495117,-0.15734077990055084,-0.1576116532087326,-0.15770797431468964,-0.2556251883506775,-0.11043098568916321,-0.17059162259101868,-0.13391779363155365,-0.2949662208557129,-0.029466737061738968,-0.3916963040828705,-0.004947532434016466,-0.40303874015808105,-0.12605617940425873,-0.44878488779067993,-0.14494508504867554,-0.43354350328445435,-0.17110131680965424,-0.39800965785980225,-0.1424744427204132,-0.07710158079862595,0.07677687704563141,-0.00879934523254633,0.13939830660820007,0.07610349357128143,0.24117159843444824,0.08191898465156555,0.2470857799053192,-0.0115038538351655,0.19203107059001923
-0.1106041744351387,-0.13852934539318085,-0.1386992186307907,-0.1386329084634781,-0.1036173403263092,-0.10390179604291916,-0.10400371998548508,-0.21780773997306824,-0.0537685826420784,-0.12934160232543945,-0.08365055173635483,-0.27027463912963867,0.04377565532922745,-0.3730214238166809,0.05461724102497101,-0.3942928612232208,-0.08188354223966599,-0.4268749952316284,-0.09690578281879425,-0.42599204182624817,-0.12163090705871582,-0.39343947172164917,-0.0968291312456131,-0.08653295785188675,0.08619054406881332,-0.020825374871492386,0.1492592990398407,0.0698264092206955,0.26230761408805847,0.07463348656892776,0.2700693607330322,-0.01939447969198227,0.20837347209453583
-0.06622277200222015,-0.09364748746156693,-0.0938144326210022,-0.09375542402267456,-0.05877907946705818,-0.05906989425420761,-0.05917542800307274,-0.16807328164577484,-0.008378839120268822,-0.08549138158559799,-0.04049339145421982,-0.22618988156318665,0.08920225501060486,-0.31737831234931946,0.10033933818340302,-0.3159652352333069,-0.034077826887369156,-0.35583508014678955,-0.050964269787073135,-0.3400726020336151,-0.07447310537099838,-0.3097725212574005,-0.0499424934387207,-0.09267523884773254,0.0923236533999443,-0.016791455447673798,0.16414055228233337,0.06656599789857864,0.27814429998397827,0.07026249915361404,0.2869231104850769,-0.01685883104801178,0.21988779306411743
-0.015228381380438805,-0.04164591059088707,-0.041809894144535065,-0.04176756739616394,-0.007365845609456301,-0.007671148981899023,-0.007767046336084604,-0.11468106508255005,0.04196857288479805,-0.03421851620078087,0.009890194982290268,-0.18114635348320007,0.13734883069992065,-0.2638746500015259,0.15710297226905823,-0.24863646924495697,0.030349276959896088,-0.28585001826286316,0.015686485916376114,-0.26920050382614136,-0.0077475509606301785,-0.2416462004184723,0.014778561890125275,-0.09728195518255234,0.09691333025693893,-0.01787114515900612,0.16098915040493011,0.05498284101486206,0.2747478485107422,0.05600471422076225,0.283884197473526,-0.02425149828195572,0.22317716479301453
-0.005848191678524017,-0.031286243349313736,-0.03145917132496834,-0.03143969178199768,0.004112169612199068,0.003790064947679639,0.0036926432512700558,-0.10432398319244385,0.05703379213809967,-0.02562992461025715,0.019802015274763107,-0.17396679520606995,0.15011945366859436,-0.2620829641819,0.16218073666095734,-0.2436368316411972,0.01501480769366026,-0.28158658742904663,-0.0010141292586922646,-0.2645556628704071,-0.027202686294913292,-0.23660993576049805,-0.0021761839743703604,-0.10206098854541779,0.1017097756266594,-0.024483446031808853,0.15762464702129364,0.03895152732729912,0.24889226257801056,0.03940828517079353,0.2554462254047394,-0.04364442825317383,0.18708820641040802
0.01602114923298359,-0.008029795251786709,-0.008205332793295383,-0.008181040175259113,0.026840025559067726,0.02652851864695549,0.026472384110093117,-0.08114252984523773,0.07842165976762772,-0.0037767759058624506,0.041049204766750336,-0.15325498580932617,0.17536002397537231,-0.25829756259918213,0.21022044122219086,-0.2508344352245331,0.06356384605169296,-0.2922966480255127,0.05161284655332565,-0.271222323179245,0.020469574257731438,-0.24244549870491028,0.04500169679522514,-0.10850505530834198,0.10819292813539505,-0.03036518394947052,0.15510530769824982,0.004316514357924461,0.22647134959697723,0.0021919540595263243,0.23051297664642334,-0.08629584312438965,0.15702782571315765
0.018513062968850136,-0.004186320584267378,-0.004385897424072027,-0.00436571566388011,0.02976616844534874,0.02946031279861927,0.029410559684038162,-0.07255911827087402,0.0832955464720726,0.0005023524281568825,0.04416254535317421,-0.14659830927848816,0.18584595620632172,-0.25282594561576843,0.22009597718715668,-0.24775993824005127,0.06573624908924103,-0.28996220231056213,0.054019369184970856,-0.2683815062046051,0.021694308146834373,-0.23909634351730347,0.046639274805784225,-0.11382205784320831,0.11350298672914505,-0.04483872279524803,0.15472294390201569,-0.025444386526942253,0.21181398630142212,-0.029283734038472176,0.21433164179325104,-0.11805076897144318,0.14233402907848358
