NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
0.9020518064498901,0.9041770100593567,0.9036182761192322,0.9051448702812195,0.9065570831298828,0.9093058109283447,0.9147487878799438,0.9102631211280823,0.9121286273002625,0.9090589284896851,0.9110352993011475,0.9999213814735413,0.9997707605361938,0.8679870963096619,0.03622102737426758,0.822220504283905,0.1309901773929596,0.8172970414161682,0.1968211829662323,0.8158836364746094,0.1938427984714508,0.7659050226211548,0.19515015184879303,0.9996760487556458,0.9997090697288513,0.7209378480911255,0.4962727129459381,0.7667360305786133,0.7981060743331909,0.8084055185317993,0.8635711669921875,0.7370424866676331,0.737175464630127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9116575121879578,0.9134358763694763,0.9129084944725037,0.9143668413162231,0.915735125541687,0.9182600378990173,0.9231858849525452,0.9189194440841675,0.9205877780914307,0.9175961017608643,0.9194350242614746,0.9998781681060791,0.9997248649597168,0.8622164130210876,0.03524238243699074,0.8097643256187439,0.14035473763942719,0.8020047545433044,0.21462249755859375,0.798460841178894,0.21283751726150513,0.7395561933517456,0.20996946096420288,0.9994805455207825,0.9996189475059509,0.6775420904159546,0.4472765624523163,0.7282101511955261,0.7199930548667908,0.7895877361297607,0.7832029461860657,0.7170300483703613,0.6671938300132751
0.9203867316246033,0.9219053387641907,0.9214440584182739,0.9227849841117859,0.924053430557251,0.9263640642166138,0.9308046102523804,0.9268625974655151,0.9282782077789307,0.9254748225212097,0.9271485805511475,0.9998617172241211,0.999695360660553,0.867489755153656,0.03501651808619499,0.814590573310852,0.151347815990448,0.8039925694465637,0.23697130382061005,0.7988952398300171,0.23647969961166382,0.7362244129180908,0.2301962822675705,0.9993988275527954,0.9995760321617126,0.6658024787902832,0.40357881784439087,0.7131420969963074,0.6510627269744873,0.7877093553543091,0.715045154094696,0.7188010215759277,0.6081927418708801
0.9281687140464783,0.9294058084487915,0.9290072321891785,0.9302717447280884,0.9314678311347961,0.9336084723472595,0.9376208186149597,0.9339178800582886,0.935050904750824,0.9323527812957764,0.9338770508766174,0.9998383522033691,0.9996426701545715,0.869608998298645,0.033936504274606705,0.8136045336723328,0.15329018235206604,0.7998303771018982,0.24579444527626038,0.7929348349571228,0.24631279706954956,0.7255203723907471,0.23754671216011047,0.9993122816085815,0.9995265007019043,0.6491647362709045,0.3640475869178772,0.6954802870750427,0.5885427594184875,0.7836810350418091,0.6521450877189636,0.7168841361999512,0.5537858605384827
0.9352079629898071,0.9362048506736755,0.9358699917793274,0.9370487332344055,0.9381610155105591,0.9401445388793945,0.9437629580497742,0.9403150081634521,0.941171407699585,0.938611626625061,0.9399714469909668,0.999819278717041,0.9995915293693542,0.8732938766479492,0.03291042149066925,0.8168075084686279,0.15571628510951996,0.8006297945976257,0.25618860125541687,0.7924534678459167,0.25783771276474,0.7215542793273926,0.2464100420475006,0.9992240071296692,0.9994730353355408,0.6368142366409302,0.32842159271240234,0.6891979575157166,0.5326327085494995,0.7870290279388428,0.5962543487548828,0.7232006192207336,0.5058912634849548
0.9415698051452637,0.9423798322677612,0.9421014189720154,0.9431915879249573,0.9442175626754761,0.946049153804779,0.9493091106414795,0.9461216330528259,0.9467674493789673,0.9443536996841431,0.9455434679985046,0.9998027682304382,0.9995381236076355,0.8781620860099792,0.03216541185975075,0.8227761387825012,0.15870344638824463,0.8050780296325684,0.26722681522369385,0.7959350347518921,0.26959580183029175,0.7230165600776672,0.2560143768787384,0.9991544485092163,0.9994239211082458,0.6440757513046265,0.29683297872543335,0.700473427772522,0.4842889904975891,0.798308789730072,0.5503020882606506,0.7394666075706482,0.46703004837036133
0.9472689032554626,0.9478825926780701,0.9476633667945862,0.9486838579177856,0.9496331810951233,0.9513410925865173,0.9542792439460754,0.9513057470321655,0.9516925811767578,0.9494494199752808,0.9504707455635071,0.9997897148132324,0.999485194683075,0.8815768957138062,0.0308372899889946,0.8257754445075989,0.15678054094314575,0.8061608672142029,0.27107110619544983,0.7957916259765625,0.2741314172744751,0.7195058465003967,0.2588030993938446,0.9991013407707214,0.9993877410888672,0.6440061330795288,0.2681580185890198,0.7062038779258728,0.4401218891143799,0.8058544397354126,0.5070209503173828,0.7514969706535339,0.43070489168167114
0.9524359107017517,0.9528947472572327,0.9527204632759094,0.9536731839179993,0.9545449614524841,0.9561256170272827,0.958773672580719,0.9560094475746155,0.9561729431152344,0.954127848148346,0.9550085663795471,0.9997850656509399,0.9994548559188843,0.8850013017654419,0.029880277812480927,0.8286787867546082,0.15688556432724,0.8067584037780762,0.27740323543548584,0.7952752709388733,0.28106778860092163,0.7160320281982422,0.2639666497707367,0.9990516304969788,0.9993513226509094,0.6425144672393799,0.24219146370887756,0.7105391621589661,0.3997749984264374,0.8120339512825012,0.46702149510383606,0.7619860172271729,0.3967422544956207
0.9571141600608826,0.9574617147445679,0.9573219418525696,0.9582018256187439,0.9590010046958923,0.9604550004005432,0.9628399610519409,0.9602904915809631,0.9603126645088196,0.9584454894065857,0.9592065811157227,0.9997841119766235,0.9994367361068726,0.8898188471794128,0.029456662014126778,0.8350692987442017,0.16194920241832733,0.8119005560874939,0.2908478081226349,0.7997930645942688,0.2951146066188812,0.7192952036857605,0.2757774591445923,0.9990081191062927,0.9993203282356262,0.647362470626831,0.21899032592773438,0.7191020250320435,0.3642200827598572,0.8201615810394287,0.43275579810142517,0.7744761109352112,0.36814072728157043
