NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
0.04231269285082817,0.010042806155979633,0.009721734561026096,0.009767630137503147,0.017603999003767967,0.01731845922768116,0.017136674374341965,-0.09344510734081268,-0.08571375161409378,0.012079734355211258,0.021651579067111015,-0.10867642611265182,-0.1527513563632965,-0.17493192851543427,-0.2630142867565155,-0.21535272896289825,-0.3263453543186188,-0.2242429405450821,-0.35618746280670166,-0.2293238788843155,-0.34880635142326355,-0.2164667546749115,-0.3257637917995453,0.027661889791488647,-0.02821001037955284,0.17594757676124573,-0.08489680290222168,0.21417397260665894,-0.17427076399326324,0.21486781537532806,-0.18198774755001068,0.15652453899383545,-0.2661696970462799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0031781636644154787,-0.024101564660668373,-0.02429189905524254,-0.024258846417069435,0.008413848467171192,0.008100613951683044,0.008021793328225613,-0.08614562451839447,0.06238160282373428,-0.019984986633062363,0.0215707216411829,-0.16894803941249847,0.1610165238380432,-0.28756818175315857,0.184562087059021,-0.29255715012550354,0.031623199582099915,-0.33439990878105164,0.019276753067970276,-0.313198059797287,-0.010873680002987385,-0.284229040145874,0.013180523179471493,-0.11020928621292114,0.10992836207151413,-0.0787045806646347,0.12160022556781769,-0.06042857468128204,0.18045537173748016,-0.06377692520618439,0.18347576260566711,-0.15292668342590332,0.11724211275577545
-0.003543287515640259,-0.024392584338784218,-0.024588970467448235,-0.0245627723634243,0.008005590178072453,0.00768944201990962,0.007612029556185007,-0.08608641475439072,0.06233835965394974,-0.020045941695570946,0.021427247673273087,-0.16838306188583374,0.16134339570999146,-0.28920599818229675,0.19146232306957245,-0.30039775371551514,0.03928891941905022,-0.3437984883785248,0.02811114303767681,-0.32242316007614136,-0.00385623169131577,-0.2921682894229889,0.020275697112083435,-0.11086416989564896,0.11058910191059113,-0.0856919065117836,0.12973810732364655,-0.06445496529340744,0.18596990406513214,-0.06777764111757278,0.1886713057756424,-0.15690402686595917,0.12280666083097458
-0.006417492404580116,-0.027279512956738472,-0.027487067505717278,-0.027475275099277496,0.004836650099605322,0.004515286069363356,0.004435503389686346,-0.08752374351024628,0.05960625782608986,-0.022214796394109726,0.01885535754263401,-0.16882149875164032,0.15983736515045166,-0.29059886932373047,0.190822571516037,-0.3017403781414032,0.0400870218873024,-0.34501856565475464,0.029149645939469337,-0.32376527786254883,-0.002733248984441161,-0.29359638690948486,0.021147344261407852,-0.11088105291128159,0.11060693114995956,-0.08598888665437698,0.13030514121055603,-0.0643342137336731,0.1856113076210022,-0.06765765696763992,0.18829688429832458,-0.15676824748516083,0.12231067568063736
-0.018492482602596283,-0.04015137627720833,-0.04036712646484375,-0.040359508246183395,-0.007830817252397537,-0.00815418642014265,-0.008229956962168217,-0.10025551170110703,0.047705505043268204,-0.033729877322912216,0.007580544799566269,-0.17616042494773865,0.1516871303319931,-0.3026529550552368,0.190181165933609,-0.3181506097316742,0.03972736373543739,-0.36295634508132935,0.029171084985136986,-0.3410913348197937,-0.0031921695917844772,-0.3100142776966095,0.02071342058479786,-0.11090843379497528,0.11063776910305023,-0.07940039038658142,0.13770020008087158,-0.0516926646232605,0.19978441298007965,-0.05499571934342384,0.20278848707675934,-0.1506694257259369,0.13138732314109802
-0.030125383287668228,-0.052078891545534134,-0.05229723080992699,-0.052281562238931656,-0.019982095807790756,-0.020301543176174164,-0.020371904596686363,-0.11297999322414398,0.03426056355237961,-0.045513782650232315,-0.0044016907922923565,-0.18589051067829132,0.13887405395507812,-0.3125297427177429,0.18051421642303467,-0.3330897390842438,0.0391988679766655,-0.3789961040019989,0.028923561796545982,-0.3571968972682953,-0.0035781990736722946,-0.32522210478782654,0.020251352339982986,-0.11091538518667221,0.11064732819795609,-0.07973451912403107,0.15036650002002716,-0.05866606906056404,0.2216915637254715,-0.06322144716978073,0.22562430799007416,-0.1648751199245453,0.15535922348499298
-0.02959919534623623,-0.05159337446093559,-0.051815107464790344,-0.05179976671934128,-0.019471915438771248,-0.01978817768394947,-0.019857900217175484,-0.1129230260848999,0.03441106155514717,-0.04515278339385986,-0.00401515094563365,-0.18696746230125427,0.13968318700790405,-0.3121771514415741,0.17958033084869385,-0.32984423637390137,0.03618283569812775,-0.375801146030426,0.026684341952204704,-0.3537409007549286,-0.007600952871143818,-0.32174670696258545,0.016654541715979576,-0.11094069480895996,0.11067601293325424,-0.07123143970966339,0.15671291947364807,-0.04107591137290001,0.23554013669490814,-0.04452373459935188,0.24001801013946533,-0.14801475405693054,0.166492760181427
-0.025426728650927544,-0.04716869816184044,-0.047384604811668396,-0.047367461025714874,-0.014927619136869907,-0.015243935398757458,-0.015315649099647999,-0.10857022553682327,0.03910345584154129,-0.04119036719202995,-1.7658661818131804e-05,-0.18448512256145477,0.14472700655460358,-0.30857282876968384,0.19014903903007507,-0.3233693838119507,0.03919462487101555,-0.3682970702648163,0.02976447157561779,-0.3464753031730652,-0.005294213071465492,-0.31523334980010986,0.019246134907007217,-0.11260814964771271,0.11233054846525192,-0.07611136883497238,0.1609424203634262,-0.056485384702682495,0.24273869395256042,-0.06152236461639404,0.24735450744628906,-0.16677822172641754,0.17588385939598083
-0.0249550249427557,-0.046827252954244614,-0.047045476734638214,-0.04702939838171005,-0.01438925415277481,-0.014701051637530327,-0.014763833954930305,-0.10858844965696335,0.040228571742773056,-0.04073140025138855,0.0007927348488010466,-0.18516403436660767,0.1460728645324707,-0.3113487958908081,0.19103462994098663,-0.329292893409729,0.03951041027903557,-0.3760039210319519,0.029961518943309784,-0.3538638949394226,-0.0052053052932024,-0.32112884521484375,0.019463906064629555,-0.11384452879428864,0.11357192695140839,-0.07678765058517456,0.1650390774011612,-0.05690619722008705,0.25109371542930603,-0.06192857027053833,0.2561398148536682,-0.16587437689304352,0.1847955584526062
